order_id,user_id,restaurant_id,total_amount,name,city,membership,user_user_id,restaurant_name,cuisine,rating
8525,832,300,275.43,User_832,Chennai,Regular,832,Ruchi Mess Punjabi,,
8526,482,38,1036.31,User_482,Hyderabad,Regular,482,Grand Tiffins Multicuisine,,
8527,2956,215,160.38,User_2956,Hyderabad,Regular,2956,Spice Biryani Punjabi,,
8528,2454,272,945.74,User_2454,Chennai,Regular,2454,New Dhaba Pure Veg,,
8529,1788,74,1235.0,User_1788,Pune,Gold,1788,Spice Dhaba Non-Veg,,
8530,836,272,452.77,User_836,Bangalore,Gold,836,New Dhaba Pure Veg,,
8531,2795,81,795.74,User_2795,Pune,Regular,2795,Darbar Mess Chinese,,
8532,90,24,628.38,User_90,Chennai,Gold,90,Udupi Biryani South Indian,,
8533,812,142,830.3,User_812,Bangalore,Regular,812,Ruchi Eatery Family Restaurant,,
8534,631,25,1451.28,User_631,Chennai,Gold,631,Swagath Cafe Punjabi,,
8535,1726,31,1440.38,User_1726,Pune,Gold,1726,Udupi Delights North Indian,,
8536,1582,76,1341.06,User_1582,Hyderabad,Regular,1582,Amma Kitchen Punjabi,,
8537,1942,90,199.14,User_1942,Hyderabad,Gold,1942,Classic Biryani Pure Veg,,
8538,1566,426,156.45,User_1566,Pune,Regular,1566,Royal Foods Non-Veg,,
8539,508,333,1298.89,User_508,Pune,Gold,508,Amma Mess Multicuisine,,
8540,1741,284,504.18,User_1741,Pune,Gold,1741,Ruchi Foods Multicuisine,,
8541,358,55,313.22,User_358,Bangalore,Gold,358,Darbar Restaurant Multicuisine,,
8542,648,314,460.6,User_648,Chennai,Gold,648,New Eatery Punjabi,,
8543,355,12,625.26,User_355,Hyderabad,Gold,355,Royal Foods Multicuisine,,
8544,1347,128,898.26,User_1347,Chennai,Gold,1347,Swagath Kitchen South Indian,,
8545,1385,143,976.81,User_1385,Bangalore,Regular,1385,Classic Cafe Punjabi,,
8546,1502,86,245.22,User_1502,Bangalore,Gold,1502,Sri Curry House Chinese,,
8547,2763,223,755.52,User_2763,Bangalore,Regular,2763,Amma Eatery Punjabi,,
8548,1807,459,1017.22,User_1807,Pune,Gold,1807,Sai Delights Non-Veg,,
8549,1500,40,1198.84,User_1500,Hyderabad,Regular,1500,Royal Curry House Non-Veg,,
8550,413,491,1264.9,User_413,Pune,Gold,413,Classic Tiffins Chinese,,
8551,1950,199,666.06,User_1950,Bangalore,Gold,1950,Sri Eatery Chinese,,
8552,2182,182,1442.45,User_2182,Chennai,Gold,2182,Annapurna Restaurant Andhra,,
8553,623,291,1470.62,User_623,Pune,Gold,623,Annapurna Foods Non-Veg,,
8554,384,313,694.76,User_384,Pune,Gold,384,Spice Curry House South Indian,,
8555,2954,102,482.63,User_2954,Chennai,Gold,2954,Darbar Foods Andhra,,
8556,2250,47,823.13,User_2250,Pune,Gold,2250,Ruchi Cafe Punjabi,,
8557,567,175,940.42,User_567,Hyderabad,Gold,567,Sai Biryani Non-Veg,,
8558,851,334,1381.58,User_851,Hyderabad,Gold,851,Darbar Tiffins Family Restaurant,,
8559,1600,201,1458.8,User_1600,Chennai,Regular,1600,Spice Cafe Pure Veg,,
8560,1400,480,792.79,User_1400,Hyderabad,Gold,1400,Ruchi Curry House South Indian,,
8561,2181,2,719.57,User_2181,Hyderabad,Regular,2181,Royal Delights South Indian,,
8562,399,118,1222.35,User_399,Bangalore,Regular,399,Amma Mess Pure Veg,,
8563,2358,130,189.97,User_2358,Bangalore,Regular,2358,Royal Restaurant South Indian,,
8564,990,174,1393.26,User_990,Bangalore,Regular,990,Amma Biryani North Indian,,
8565,1831,357,1050.27,User_1831,Hyderabad,Gold,1831,Grand Mess Punjabi,,
8566,702,13,205.07,User_702,Pune,Regular,702,Taste of Mess Punjabi,,
8567,91,85,314.77,User_91,Chennai,Regular,91,Royal Kitchen South Indian,,
8568,2677,455,356.93,User_2677,Pune,Regular,2677,Ruchi Dhaba Pure Veg,,
8569,77,128,965.11,User_77,Pune,Regular,77,Swagath Kitchen South Indian,,
8570,2096,433,1060.85,User_2096,Pune,Regular,2096,Sai Mess Multicuisine,,
8571,2998,266,678.17,User_2998,Bangalore,Regular,2998,Annapurna Delights Multicuisine,,
8572,2694,385,1490.12,User_2694,Bangalore,Regular,2694,Ruchi Mess Multicuisine,,
8573,866,424,305.03,User_866,Bangalore,Gold,866,Sai Cafe Family Restaurant,,
8574,2305,32,240.2,User_2305,Pune,Gold,2305,Udupi Eatery North Indian,,
8575,2469,33,1126.65,User_2469,Bangalore,Gold,2469,Amma Foods Non-Veg,,
8576,2312,275,730.8,User_2312,Bangalore,Regular,2312,Classic Eatery South Indian,,
8577,200,436,1247.24,User_200,Hyderabad,Regular,200,Swagath Tiffins Punjabi,,
8578,2752,49,579.36,User_2752,Bangalore,Gold,2752,Amma Curry House Punjabi,,
8579,2874,173,1075.18,User_2874,Hyderabad,Regular,2874,Darbar Delights South Indian,,
8580,2,358,796.35,User_2,Pune,Gold,2,Udupi Cafe North Indian,,
8581,2678,247,779.15,User_2678,Hyderabad,Regular,2678,Hotel Mess Punjabi,,
8582,453,138,347.53,User_453,Hyderabad,Regular,453,Classic Mess Punjabi,,
8583,2557,96,412.2,User_2557,Chennai,Gold,2557,Annapurna Biryani Non-Veg,,
8584,1331,399,887.66,User_1331,Hyderabad,Gold,1331,Swagath Cafe Multicuisine,,
8585,1694,24,1385.96,User_1694,Chennai,Gold,1694,Udupi Biryani South Indian,,
8586,1305,459,880.33,User_1305,Chennai,Regular,1305,Sai Delights Non-Veg,,
8587,1708,331,1393.14,User_1708,Pune,Regular,1708,Spice Biryani Non-Veg,,
8588,1747,388,1042.52,User_1747,Hyderabad,Gold,1747,Spice Cafe South Indian,,
8589,949,273,521.62,User_949,Chennai,Regular,949,Swagath Delights Andhra,,
8590,2191,406,115.31,User_2191,Pune,Gold,2191,Spice Foods Non-Veg,,
8591,1089,438,671.42,User_1089,Hyderabad,Regular,1089,Grand Biryani Pure Veg,,
8592,1705,211,484.24,User_1705,Chennai,Gold,1705,Darbar Mess Multicuisine,,
8593,747,154,224.86,User_747,Pune,Regular,747,Spice Biryani Multicuisine,,
8594,1016,466,296.87,User_1016,Hyderabad,Gold,1016,Sai Cafe South Indian,,
8595,1634,316,626.82,User_1634,Pune,Gold,1634,Darbar Tiffins Andhra,,
8596,1838,140,785.89,User_1838,Bangalore,Regular,1838,Royal Tiffins Punjabi,,
8597,2553,257,418.23,User_2553,Chennai,Gold,2553,Sri Kitchen Family Restaurant,,
8598,2349,171,482.59,User_2349,Pune,Regular,2349,Ruchi Mess Non-Veg,,
8599,1093,153,1492.32,User_1093,Pune,Regular,1093,Annapurna Mess Andhra,,
8600,2303,326,373.67,User_2303,Pune,Gold,2303,Classic Mess Punjabi,,
8601,960,146,1105.1,User_960,Pune,Gold,960,Swagath Curry House Punjabi,,
8602,2661,67,250.78,User_2661,Chennai,Gold,2661,Swagath Tiffins Andhra,,
8603,2777,187,967.44,User_2777,Chennai,Gold,2777,Royal Kitchen North Indian,,
8604,956,14,1223.52,User_956,Chennai,Gold,956,Taste of Tiffins North Indian,,
8605,170,314,835.31,User_170,Hyderabad,Gold,170,New Eatery Punjabi,,
8606,1840,381,1454.26,User_1840,Hyderabad,Regular,1840,New Delights North Indian,,
8607,2767,303,925.04,User_2767,Hyderabad,Regular,2767,Swagath Foods Andhra,,
8608,1986,357,114.82,User_1986,Bangalore,Regular,1986,Grand Mess Punjabi,,
8609,627,362,1110.49,User_627,Pune,Regular,627,Grand Mess Multicuisine,,
8610,1800,61,828.08,User_1800,Bangalore,Regular,1800,Hotel Curry House North Indian,,
8611,1620,274,952.99,User_1620,Pune,Gold,1620,Amma Mess Andhra,,
8612,2899,140,557.57,User_2899,Bangalore,Regular,2899,Royal Tiffins Punjabi,,
8613,2210,351,813.93,User_2210,Bangalore,Regular,2210,Spice Dhaba Non-Veg,,
8614,1415,398,392.61,User_1415,Bangalore,Regular,1415,Royal Tiffins Pure Veg,,
8615,26,110,1125.38,User_26,Hyderabad,Gold,26,Amma Kitchen South Indian,,
8616,168,159,987.42,User_168,Hyderabad,Gold,168,Darbar Dhaba Punjabi,,
8617,1877,211,1359.72,User_1877,Pune,Regular,1877,Darbar Mess Multicuisine,,
8618,888,362,971.28,User_888,Hyderabad,Gold,888,Grand Mess Multicuisine,,
8619,1974,52,1085.15,User_1974,Pune,Gold,1974,Udupi Curry House South Indian,,
8620,2370,460,909.5,User_2370,Bangalore,Regular,2370,New Biryani Andhra,,
8621,1521,418,1225.65,User_1521,Hyderabad,Regular,1521,Annapurna Foods Multicuisine,,
8622,89,336,575.86,User_89,Chennai,Regular,89,Sai Foods Andhra,,
8623,609,368,1317.72,User_609,Bangalore,Gold,609,Sri Dhaba Pure Veg,,
8624,1153,234,1369.17,User_1153,Hyderabad,Gold,1153,Swagath Kitchen North Indian,,
8625,1224,155,1363.74,User_1224,Hyderabad,Gold,1224,Udupi Biryani Family Restaurant,,
8626,1700,67,1289.16,User_1700,Hyderabad,Regular,1700,Swagath Tiffins Andhra,,
8627,1125,386,1028.69,User_1125,Chennai,Gold,1125,Sai Cafe Andhra,,
8628,837,282,1126.05,User_837,Bangalore,Gold,837,Hotel Curry House Chinese,,
8629,45,281,1251.61,User_45,Hyderabad,Gold,45,Swagath Cafe Non-Veg,,
8630,2748,232,1288.6,User_2748,Hyderabad,Regular,2748,New Dhaba Family Restaurant,,
8631,1086,476,439.59,User_1086,Bangalore,Gold,1086,Royal Curry House Multicuisine,,
8632,2969,60,886.76,User_2969,Hyderabad,Gold,2969,Grand Restaurant North Indian,,
8633,157,161,605.26,User_157,Bangalore,Gold,157,Annapurna Biryani South Indian,,
8634,2493,138,656.51,User_2493,Pune,Gold,2493,Classic Mess Punjabi,,
8635,2843,310,224.58,User_2843,Hyderabad,Gold,2843,Spice Cafe Pure Veg,,
8636,2136,105,1331.7,User_2136,Hyderabad,Regular,2136,Amma Curry House South Indian,,
8637,1066,464,460.52,User_1066,Bangalore,Regular,1066,Ruchi Cafe Multicuisine,,
8638,2021,340,767.27,User_2021,Pune,Gold,2021,Ruchi Tiffins Punjabi,,
8639,114,421,1352.03,User_114,Bangalore,Gold,114,Ruchi Foods Chinese,,
8640,2943,495,1085.75,User_2943,Pune,Regular,2943,Ruchi Curry House North Indian,,
8641,2261,120,708.11,User_2261,Bangalore,Gold,2261,Classic Biryani Multicuisine,,
8642,2006,435,1060.69,User_2006,Pune,Regular,2006,Classic Delights North Indian,,
8643,1518,341,220.87,User_1518,Chennai,Gold,1518,Amma Biryani Family Restaurant,,
8644,1828,353,108.73,User_1828,Chennai,Regular,1828,Sai Delights South Indian,,
8645,2724,477,422.05,User_2724,Chennai,Gold,2724,Swagath Biryani North Indian,,
8646,267,478,1362.28,User_267,Hyderabad,Regular,267,New Tiffins Pure Veg,,
8647,260,237,988.03,User_260,Bangalore,Regular,260,Grand Restaurant South Indian,,
8648,1938,225,443.86,User_1938,Bangalore,Regular,1938,Darbar Tiffins Chinese,,
8649,2556,236,1046.06,User_2556,Chennai,Gold,2556,Hotel Eatery Non-Veg,,
8650,1529,422,485.25,User_1529,Bangalore,Regular,1529,Sai Curry House South Indian,,
8651,2328,290,1374.42,User_2328,Bangalore,Regular,2328,Taste of Kitchen Chinese,,
8652,2793,455,955.44,User_2793,Bangalore,Gold,2793,Ruchi Dhaba Pure Veg,,
8653,1697,245,1220.26,User_1697,Bangalore,Regular,1697,Classic Biryani North Indian,,
8654,2704,46,168.55,User_2704,Pune,Gold,2704,Udupi Delights Family Restaurant,,
8655,1677,52,731.61,User_1677,Chennai,Regular,1677,Udupi Curry House South Indian,,
8656,2089,203,572.22,User_2089,Hyderabad,Gold,2089,New Kitchen Pure Veg,,
8657,64,410,1336.9,User_64,Pune,Regular,64,Darbar Mess Pure Veg,,
8658,2111,308,589.39,User_2111,Hyderabad,Gold,2111,Annapurna Biryani Family Restaurant,,
8659,541,242,1452.15,User_541,Pune,Gold,541,Classic Dhaba Punjabi,,
8660,182,55,832.02,User_182,Bangalore,Regular,182,Darbar Restaurant Multicuisine,,
8661,2380,17,969.63,User_2380,Pune,Regular,2380,Udupi Delights Non-Veg,,
8662,441,52,809.66,User_441,Hyderabad,Gold,441,Udupi Curry House South Indian,,
8663,844,401,1363.6,User_844,Chennai,Gold,844,Darbar Eatery Pure Veg,,
8664,1153,150,671.82,User_1153,Hyderabad,Gold,1153,Sri Cafe Non-Veg,,
8665,1991,327,772.07,User_1991,Pune,Regular,1991,Royal Tiffins Chinese,,
8666,2731,70,724.5,User_2731,Pune,Gold,2731,Swagath Delights Punjabi,,
8667,2439,375,669.59,User_2439,Chennai,Gold,2439,Hotel Delights Multicuisine,,
8668,396,98,880.41,User_396,Pune,Regular,396,Ruchi Dhaba Non-Veg,,
8669,2919,52,378.8,User_2919,Bangalore,Gold,2919,Udupi Curry House South Indian,,
8670,1966,471,665.56,User_1966,Hyderabad,Regular,1966,Swagath Tiffins Punjabi,,
8671,1216,349,862.43,User_1216,Bangalore,Regular,1216,Taste of Eatery Punjabi,,
8672,1900,369,993.78,User_1900,Bangalore,Gold,1900,Amma Foods Chinese,,
8673,668,135,790.57,User_668,Bangalore,Regular,668,Amma Eatery Non-Veg,,
8674,2582,458,179.36,User_2582,Hyderabad,Gold,2582,Swagath Mess Pure Veg,,
8675,1971,298,115.49,User_1971,Hyderabad,Gold,1971,Swagath Foods Andhra,,
8676,767,19,1181.66,User_767,Hyderabad,Gold,767,Classic Biryani Chinese,,
8677,25,23,861.01,User_25,Hyderabad,Gold,25,Amma Mess Punjabi,,
8678,288,205,1367.77,User_288,Pune,Regular,288,Sri Mess North Indian,,
8679,1171,410,298.82,User_1171,Bangalore,Regular,1171,Darbar Mess Pure Veg,,
8680,1498,188,1360.61,User_1498,Chennai,Gold,1498,Swagath Mess Multicuisine,,
8681,1057,453,1421.81,User_1057,Hyderabad,Regular,1057,Annapurna Foods Punjabi,,
8682,153,245,1289.96,User_153,Pune,Gold,153,Classic Biryani North Indian,,
8683,453,58,274.11,User_453,Hyderabad,Regular,453,Sai Biryani Multicuisine,,
8684,2522,190,956.82,User_2522,Chennai,Regular,2522,Amma Restaurant Pure Veg,,
8685,620,393,337.75,User_620,Pune,Regular,620,Classic Dhaba Andhra,,
8686,636,177,228.23,User_636,Chennai,Regular,636,Udupi Restaurant South Indian,,
8687,2098,414,354.93,User_2098,Bangalore,Regular,2098,Darbar Delights South Indian,,
8688,1708,181,230.91,User_1708,Pune,Regular,1708,Classic Foods Pure Veg,,
8689,877,456,421.39,User_877,Pune,Gold,877,Hotel Dhaba Chinese,,
8690,631,156,580.0,User_631,Chennai,Gold,631,Sri Tiffins North Indian,,
8691,2627,454,1127.65,User_2627,Bangalore,Gold,2627,Taste of Dhaba South Indian,,
8692,1192,217,748.47,User_1192,Bangalore,Regular,1192,Royal Eatery Family Restaurant,,
8693,2829,359,669.07,User_2829,Bangalore,Regular,2829,Sri Foods South Indian,,
8694,1767,233,982.33,User_1767,Bangalore,Regular,1767,Grand Cafe Family Restaurant,,
8695,2924,312,1252.22,User_2924,Hyderabad,Gold,2924,Udupi Curry House Chinese,,
8696,1479,292,168.0,User_1479,Pune,Regular,1479,Amma Cafe North Indian,,
8697,333,344,209.66,User_333,Pune,Gold,333,Annapurna Kitchen North Indian,,
8698,1333,322,1383.67,User_1333,Bangalore,Gold,1333,Sri Cafe Non-Veg,,
8699,1360,131,346.56,User_1360,Chennai,Gold,1360,Hotel Restaurant Non-Veg,,
8700,579,137,239.56,User_579,Pune,Gold,579,Swagath Delights Andhra,,
8701,1189,171,943.96,User_1189,Pune,Regular,1189,Ruchi Mess Non-Veg,,
8702,1984,457,995.03,User_1984,Pune,Gold,1984,Sai Delights Multicuisine,,
8703,1906,179,1241.92,User_1906,Bangalore,Gold,1906,Annapurna Foods Multicuisine,,
8704,2159,44,970.46,User_2159,Bangalore,Gold,2159,Classic Dhaba Pure Veg,,
8705,858,457,1006.99,User_858,Hyderabad,Gold,858,Sai Delights Multicuisine,,
8706,1950,393,1266.17,User_1950,Bangalore,Gold,1950,Classic Dhaba Andhra,,
8707,278,243,1402.17,User_278,Pune,Gold,278,Grand Tiffins South Indian,,
8708,1791,86,677.49,User_1791,Hyderabad,Gold,1791,Sri Curry House Chinese,,
8709,1721,326,852.76,User_1721,Chennai,Regular,1721,Classic Mess Punjabi,,
8710,2954,496,1220.7,User_2954,Chennai,Gold,2954,Swagath Eatery Multicuisine,,
8711,1836,247,582.83,User_1836,Bangalore,Gold,1836,Hotel Mess Punjabi,,
8712,1505,154,1149.2,User_1505,Pune,Gold,1505,Spice Biryani Multicuisine,,
8713,2898,289,257.29,User_2898,Hyderabad,Regular,2898,Sri Biryani Punjabi,,
8714,2983,282,1024.74,User_2983,Bangalore,Regular,2983,Hotel Curry House Chinese,,
8715,1834,490,1364.01,User_1834,Bangalore,Gold,1834,Swagath Curry House Punjabi,,
8716,2592,238,342.95,User_2592,Hyderabad,Regular,2592,New Foods South Indian,,
8717,1724,424,161.18,User_1724,Bangalore,Regular,1724,Sai Cafe Family Restaurant,,
8718,932,16,942.05,User_932,Hyderabad,Regular,932,Sai Mess Andhra,,
8719,110,319,1485.34,User_110,Hyderabad,Gold,110,Darbar Eatery Family Restaurant,,
8720,1979,130,418.24,User_1979,Bangalore,Gold,1979,Royal Restaurant South Indian,,
8721,2688,400,560.74,User_2688,Bangalore,Regular,2688,Ruchi Tiffins Non-Veg,,
8722,2597,491,873.13,User_2597,Pune,Gold,2597,Classic Tiffins Chinese,,
8723,1914,345,1464.63,User_1914,Pune,Regular,1914,Sai Tiffins Chinese,,
8724,163,324,906.4,User_163,Chennai,Gold,163,Grand Delights Multicuisine,,
8725,2288,37,1336.55,User_2288,Bangalore,Gold,2288,Swagath Dhaba Andhra,,
8726,1188,48,109.58,User_1188,Pune,Regular,1188,Royal Tiffins North Indian,,
8727,802,330,152.35,User_802,Hyderabad,Gold,802,Udupi Eatery Multicuisine,,
8728,647,362,1351.66,User_647,Hyderabad,Gold,647,Grand Mess Multicuisine,,
8729,341,31,824.53,User_341,Hyderabad,Gold,341,Udupi Delights North Indian,,
8730,605,281,444.48,User_605,Bangalore,Gold,605,Swagath Cafe Non-Veg,,
8731,2165,313,800.11,User_2165,Chennai,Gold,2165,Spice Curry House South Indian,,
8732,2883,475,183.05,User_2883,Chennai,Regular,2883,Ruchi Kitchen Punjabi,,
8733,2649,275,1339.61,User_2649,Hyderabad,Gold,2649,Classic Eatery South Indian,,
8734,1690,154,1100.5,User_1690,Hyderabad,Gold,1690,Spice Biryani Multicuisine,,
8735,2134,439,825.88,User_2134,Hyderabad,Regular,2134,Classic Cafe Family Restaurant,,
8736,2233,369,614.38,User_2233,Hyderabad,Regular,2233,Amma Foods Chinese,,
8737,1577,174,972.26,User_1577,Chennai,Gold,1577,Amma Biryani North Indian,,
8738,2720,429,1442.96,User_2720,Chennai,Gold,2720,Annapurna Biryani Pure Veg,,
8739,529,131,1267.16,User_529,Pune,Gold,529,Hotel Restaurant Non-Veg,,
8740,610,389,305.04,User_610,Pune,Gold,610,Ruchi Mess Multicuisine,,
8741,1363,219,851.05,User_1363,Bangalore,Gold,1363,Taste of Cafe Andhra,,
8742,103,456,1122.46,User_103,Hyderabad,Regular,103,Hotel Dhaba Chinese,,
8743,837,458,304.95,User_837,Bangalore,Gold,837,Swagath Mess Pure Veg,,
8744,2003,492,920.27,User_2003,Chennai,Regular,2003,Swagath Kitchen North Indian,,
8745,646,252,461.18,User_646,Pune,Gold,646,New Eatery South Indian,,
8746,1786,85,691.22,User_1786,Bangalore,Regular,1786,Royal Kitchen South Indian,,
8747,1184,176,1010.96,User_1184,Pune,Gold,1184,Classic Delights North Indian,,
8748,1800,349,1270.72,User_1800,Bangalore,Regular,1800,Taste of Eatery Punjabi,,
8749,852,156,1448.62,User_852,Bangalore,Gold,852,Sri Tiffins North Indian,,
8750,2950,48,538.89,User_2950,Hyderabad,Gold,2950,Royal Tiffins North Indian,,
8751,1134,426,1147.85,User_1134,Bangalore,Gold,1134,Royal Foods Non-Veg,,
8752,976,297,891.1,User_976,Bangalore,Regular,976,Grand Tiffins Andhra,,
8753,1945,19,710.24,User_1945,Pune,Regular,1945,Classic Biryani Chinese,,
8754,359,100,937.35,User_359,Chennai,Regular,359,Spice Delights Family Restaurant,,
8755,1967,53,1098.83,User_1967,Hyderabad,Regular,1967,Swagath Delights Andhra,,
8756,402,114,119.12,User_402,Hyderabad,Regular,402,Ruchi Mess Andhra,,
8757,2997,187,683.95,User_2997,Hyderabad,Regular,2997,Royal Kitchen North Indian,,
8758,2197,155,270.23,User_2197,Bangalore,Regular,2197,Udupi Biryani Family Restaurant,,
8759,2170,90,1164.68,User_2170,Bangalore,Regular,2170,Classic Biryani Pure Veg,,
8760,667,195,344.6,User_667,Bangalore,Gold,667,Taste of Delights Multicuisine,,
8761,761,344,271.58,User_761,Pune,Regular,761,Annapurna Kitchen North Indian,,
8762,2307,90,1321.29,User_2307,Pune,Gold,2307,Classic Biryani Pure Veg,,
8763,2729,457,333.71,User_2729,Hyderabad,Gold,2729,Sai Delights Multicuisine,,
8764,2068,225,215.42,User_2068,Bangalore,Regular,2068,Darbar Tiffins Chinese,,
8765,2123,146,1480.4,User_2123,Bangalore,Regular,2123,Swagath Curry House Punjabi,,
8766,859,148,1030.79,User_859,Hyderabad,Gold,859,Swagath Restaurant North Indian,,
8767,2269,138,1168.91,User_2269,Hyderabad,Regular,2269,Classic Mess Punjabi,,
8768,1596,21,808.26,User_1596,Pune,Gold,1596,Grand Biryani Family Restaurant,,
8769,2405,72,471.86,User_2405,Bangalore,Regular,2405,Sri Foods Chinese,,
8770,329,475,446.26,User_329,Hyderabad,Regular,329,Ruchi Kitchen Punjabi,,
8771,2026,116,707.95,User_2026,Chennai,Regular,2026,Grand Cafe Punjabi,,
8772,566,497,816.67,User_566,Chennai,Regular,566,Hotel Delights South Indian,,
8773,362,60,1319.32,User_362,Chennai,Gold,362,Grand Restaurant North Indian,,
8774,597,287,110.14,User_597,Hyderabad,Regular,597,Amma Cafe South Indian,,
8775,1553,407,741.9,User_1553,Pune,Regular,1553,Grand Cafe Chinese,,
8776,1966,203,1202.92,User_1966,Hyderabad,Regular,1966,New Kitchen Pure Veg,,
8777,2642,140,734.44,User_2642,Pune,Gold,2642,Royal Tiffins Punjabi,,
8778,2704,213,864.94,User_2704,Pune,Gold,2704,Amma Dhaba Punjabi,,
8779,157,406,474.18,User_157,Bangalore,Gold,157,Spice Foods Non-Veg,,
8780,411,216,116.53,User_411,Pune,Gold,411,Classic Delights Non-Veg,,
8781,168,37,921.35,User_168,Hyderabad,Gold,168,Swagath Dhaba Andhra,,
8782,2108,92,140.38,User_2108,Chennai,Gold,2108,Amma Delights Pure Veg,,
8783,2794,69,1224.0,User_2794,Pune,Regular,2794,Classic Tiffins Punjabi,,
8784,1458,233,1095.68,User_1458,Bangalore,Regular,1458,Grand Cafe Family Restaurant,,
8785,2071,186,153.44,User_2071,Hyderabad,Regular,2071,Darbar Restaurant North Indian,,
8786,834,176,133.3,User_834,Chennai,Gold,834,Classic Delights North Indian,,
8787,2920,487,1086.69,User_2920,Bangalore,Gold,2920,Amma Eatery Chinese,,
8788,1838,206,207.23,User_1838,Bangalore,Regular,1838,Swagath Biryani Non-Veg,,
8789,14,35,1189.84,User_14,Bangalore,Gold,14,Royal Biryani North Indian,,
8790,1744,106,125.09,User_1744,Bangalore,Gold,1744,Spice Foods Non-Veg,,
8791,1927,199,1297.08,User_1927,Hyderabad,Gold,1927,Sri Eatery Chinese,,
8792,2772,94,1057.11,User_2772,Bangalore,Gold,2772,Taste of Eatery Andhra,,
8793,1980,335,208.11,User_1980,Pune,Gold,1980,New Biryani Family Restaurant,,
8794,504,61,1144.33,User_504,Bangalore,Gold,504,Hotel Curry House North Indian,,
8795,1339,212,1136.66,User_1339,Chennai,Regular,1339,Sai Delights North Indian,,
8796,2903,34,921.25,User_2903,Bangalore,Regular,2903,Ruchi Dhaba Multicuisine,,
8797,1926,331,233.96,User_1926,Pune,Gold,1926,Spice Biryani Non-Veg,,
8798,1103,382,690.52,User_1103,Hyderabad,Regular,1103,Annapurna Mess Andhra,,
8799,319,498,315.9,User_319,Bangalore,Gold,319,Darbar Tiffins Non-Veg,,
8800,1322,234,566.23,User_1322,Bangalore,Gold,1322,Swagath Kitchen North Indian,,
8801,749,425,726.24,User_749,Bangalore,Regular,749,Ruchi Curry House Punjabi,,
8802,2257,378,657.84,User_2257,Chennai,Gold,2257,New Mess North Indian,,
8803,505,461,1369.13,User_505,Hyderabad,Gold,505,Sai Curry House Multicuisine,,
8804,1799,391,619.99,User_1799,Chennai,Gold,1799,Sri Biryani Family Restaurant,,
8805,621,130,1095.66,User_621,Bangalore,Regular,621,Royal Restaurant South Indian,,
8806,844,50,979.82,User_844,Chennai,Gold,844,Taste of Cafe Punjabi,,
8807,143,67,380.22,User_143,Bangalore,Gold,143,Swagath Tiffins Andhra,,
8808,1352,40,520.83,User_1352,Pune,Gold,1352,Royal Curry House Non-Veg,,
8809,2088,188,102.49,User_2088,Hyderabad,Regular,2088,Swagath Mess Multicuisine,,
8810,2337,297,822.1,User_2337,Bangalore,Gold,2337,Grand Tiffins Andhra,,
8811,2854,310,142.31,User_2854,Hyderabad,Regular,2854,Spice Cafe Pure Veg,,
8812,2574,239,1380.46,User_2574,Pune,Gold,2574,Sai Curry House North Indian,,
8813,830,133,839.67,User_830,Hyderabad,Gold,830,Spice Foods Non-Veg,,
8814,1529,137,882.9,User_1529,Bangalore,Regular,1529,Swagath Delights Andhra,,
8815,1274,414,1153.22,User_1274,Chennai,Gold,1274,Darbar Delights South Indian,,
8816,1612,90,408.27,User_1612,Chennai,Gold,1612,Classic Biryani Pure Veg,,
8817,932,35,1282.81,User_932,Hyderabad,Regular,932,Royal Biryani North Indian,,
8818,2908,403,1352.77,User_2908,Pune,Gold,2908,Sai Delights Pure Veg,,
8819,266,470,308.59,User_266,Bangalore,Regular,266,Darbar Foods Multicuisine,,
8820,39,460,856.28,User_39,Hyderabad,Regular,39,New Biryani Andhra,,
8821,1348,9,885.96,User_1348,Hyderabad,Regular,1348,Classic Mess Family Restaurant,,
8822,1417,368,740.49,User_1417,Chennai,Gold,1417,Sri Dhaba Pure Veg,,
8823,1516,287,846.09,User_1516,Pune,Gold,1516,Amma Cafe South Indian,,
8824,48,113,905.95,User_48,Chennai,Gold,48,Darbar Biryani Pure Veg,,
8825,1273,406,1228.69,User_1273,Chennai,Regular,1273,Spice Foods Non-Veg,,
8826,2519,143,505.53,User_2519,Chennai,Gold,2519,Classic Cafe Punjabi,,
8827,2396,323,1150.96,User_2396,Chennai,Gold,2396,Taste of Mess Chinese,,
8828,2579,44,913.24,User_2579,Bangalore,Gold,2579,Classic Dhaba Pure Veg,,
8829,2727,338,1036.27,User_2727,Chennai,Regular,2727,Grand Kitchen Non-Veg,,
8830,2383,209,881.71,User_2383,Chennai,Gold,2383,Royal Tiffins Family Restaurant,,
8831,1293,43,275.33,User_1293,Hyderabad,Gold,1293,Sai Cafe North Indian,,
8832,281,179,121.09,User_281,Chennai,Regular,281,Annapurna Foods Multicuisine,,
8833,1401,86,1001.9,User_1401,Hyderabad,Gold,1401,Sri Curry House Chinese,,
8834,2717,348,1175.09,User_2717,Bangalore,Regular,2717,Royal Restaurant Andhra,,
8835,1291,214,165.02,User_1291,Chennai,Gold,1291,Amma Foods North Indian,,
8836,1004,227,1474.37,User_1004,Bangalore,Regular,1004,Udupi Curry House Chinese,,
8837,884,188,756.7,User_884,Pune,Gold,884,Swagath Mess Multicuisine,,
8838,906,268,429.51,User_906,Hyderabad,Gold,906,Annapurna Biryani Multicuisine,,
